FREQ,Frequenza,REG_VEHI_AREA,Territorio di immatricolazione automezzo,DATA_TYPE,Indicatore,REG_LOADING,Territorio di carico,REG_UNLOADING,Territorio di scarico,GOODS_TRANSPORT_NST_2007,Tipo di merce (NST 2007),TITLE_OF_TRANSPORT,Titolo di trasporto,DISTANCE_CLASS,Classe di percorrenza,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,12444,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,336558,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,336558,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,152868,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,152868,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,22989,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,22989,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,49514,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,49514,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITG2,Sardegna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,41526,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,WRL_X_ITA,Paesi esteri,ITG2,Sardegna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,41526,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,140885248,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,886450173,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1027335421,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,390522,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,12215433,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,12605955,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,140494726,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,874234740,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1014729466,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC1,Piemonte,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,15869956,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,78199238,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,94069194,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,291935,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1067305,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1359240,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC3,Liguria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1404695,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,26929075,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,28333770,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,33090929,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,195925826,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,229016755,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITDA,Trentino Alto Adige,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,9146622,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,27212904,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,36359526,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5688728,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,16723606,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,22412334,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3457894,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,10489298,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,13947192,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,24648624,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,125425237,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,150073861,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3006748,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,23169239,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,26175987,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,10990839,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,116860114,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,127850954,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE1,Toscana,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,6636991,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,52912024,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,59549015,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1684246,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,13718449,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,15402695,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5523222,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,18443996,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,23967218,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4710191,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,43362408,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,48072599,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2854715,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,13156031,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,16010746,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,470950,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,4390137,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,4861088,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5282132,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,41698099,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,46980231,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF4,Puglia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4347221,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,27798650,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,32145871,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF5,Basilicata,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,843877,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,6451518,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,7295396,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF6,Calabria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2171111,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,10256454,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,12427565,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITG1,Sicilia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5087009,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,29783537,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,34870546,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITG2,Sardegna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2432711,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITG2,Sardegna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,17474498,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,IT,Italia,ITG2,Sardegna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,19907209,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,16244838,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,80260731,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,96505569,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,115360,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1958397,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2073756,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,16129478,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,78302335,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,94431813,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC1,Piemonte,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,14500079,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,45948052,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,60448131,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,111124,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,443659,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,554783,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC3,Liguria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,217111,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,4663359,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,4880471,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1113592,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,16555637,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,17669229,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITDA,Trentino Alto Adige,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3113,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,368154,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,371267,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1334,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,184998,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,186333,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1779,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,183155,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,184934,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,49660,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2508088,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2557748,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,25321,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,276972,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,302293,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,50189,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,3731570,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,3781760,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE1,Toscana,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,28661,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1152204,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1180865,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4073,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,268964,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,273037,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,13025,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,347074,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,360099,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3301,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,968040,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,971341,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1370,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,113093,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,114463,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITC1,Piemonte,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,28660,,
